,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,files,approval_id,height_above_gnd,hwm_notes,siteZone,peak_summary_id,elev_m
110,34.648011,-77.096026,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Steve Harden,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCCAR00005,Emerald Isle Coast Guard Station,,"South Atlantic, SWaTH",NC,Carteret County,No,34.648081,-77.095668,33625,Bank Channel at Bogue Inlet,6844,283,5,1,"HWM is approximately 120 ft West of USGS bracket. It is
located on a seed line at the bottom of the North side of the
Coast Guard Building. HWM Disc w/nail and Flagging Tape. USCG employee verified that the water did get as high as the seed line.",34.648011,-77.096026,2018-09-26T04:00:00,6.17,2,2,N/A,6,1,Coastal,2018-09-22T04:00:00,1.0,4,1401,761,0.07,0.05,HWM-01,[],18231,,Survey levels run from BM1.,,12752,1.880616
111,34.887252,-76.93028,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Lynn Torak,Bryce McClenney,NCCRA26994,Residence at 106 Deerwood Trail,,,NC,Craven County,No,34.887203,-76.930494,33626,Southwest Prong Slocum Creek,26994,283,1,2,"106 Deerwood Trail, Inside garage on wall stud next to lower hinge side of white aluminum door leading into house. Mark is 39 inches above garage floor.",34.887252,-76.93028,2018-10-04T04:00:00,11.7,2,6,N/A,6,4,Riverine,2018-09-23T04:00:00,0.0,4,1749,13,0.021,,HWM-01,[],18820,,"0.031 adjustment, GNSS level III survey. Estimated HWM location from photos and Google Earth.",,,3.56616
112,34.887621,-76.930228,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Lynn Torak,Bryce McClenney,NCCRA26997,Residence at 108 Deerwood Trail,,,NC,Craven County,No,34.887462,-76.930233,33627,Soutwest Prong Slocum Creek,26997,283,5,3,Seed line on siding to right of garage door.,34.887621,-76.930228,2018-10-04T04:00:00,11.58,2,6,N/A,6,4,Riverine,2018-09-23T04:00:00,0.0,4,1749,13,0.02,,HWM-01,[],18819,0.4,"GNSS level III survey, 0.031 adjustment. Survey team set up GNSS TBM and ran levels to HWM. Estimated HWM location from photos and Google Earth.",,,3.5295840000000003
113,34.2885118,-78.4709423,Florence Sep 2018,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,NAD83,Chris Walls,Gerard Gonthier,NCCOL26996,House at 1948 Bella Coola Rd,,,NC,Columbus County,No,34.2885118,-78.4709423,33628,Big Creek at Lake Waccamaw,26996,283,2,3,"HWM debris snags in vegetation transferred to stake with orange flagging on the right side of blue house. Stake has white USGS HWM disk, HWM is top of stake.",34.2885118,-78.4709423,2018-09-26T04:00:00,46.04,2,6,Left,7,3,Riverine,2018-09-23T04:00:00,0.0,2,1721,1919,0.1,0.2,HWM-01,[],19537,1.75,Level II survey,,,14.032992
114,34.2998141,-78.4826394,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,NAD83,Chris Walls,Gerard Gonthier,NCCOL27000,House at 854 Bella Coola Rd,,,NC,Columbus County,No,34.2998141,-78.4826394,33629,Lake Waccamaw,27000,283,5,3,HWM on house to right of front door steps. Stake in ground with orange flagging and green USGS HWM disk. HWM is top of stake not the USGS disk.,34.2998141,-78.4826394,2018-09-26T04:00:00,45.88,2,6,N/A,7,3,Riverine,2018-09-23T04:00:00,0.0,2,1721,1919,0.1,0.2,HWM-01,[],19536,1.6,Level II survey,,,13.984224000000001
115,34.3112922,-78.5473638,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,Chris Walls,Anthony Gotvald,NCCOL27001,House on Canal Cove Rd,,,NC,Columbus County,No,34.3112922,-78.5473638,33630,Lake Waccamaw,27001,283,5,3,HWM seed line on house transferred to top of stake with orange flagging tape. Left side of house looking from street.,34.3112922,-78.5473638,2018-09-25T04:00:00,45.01,2,6,N/A,7,3,Riverine,2018-09-23T04:00:00,0.0,2,1721,6,0.09,0.2,HWM-01,[],18134,1.38,Level II Survey,,,13.719048
116,35.424722,-77.593056,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,NAD83,Cristal Younker,Anthony Gotvald,NCGRE26928,Mudline on W. Main St bridge over Rainbow Creek to Contentnea Creek,,,NC,Greene County,No,35.424722,-77.593056,33631,Rainbow Crk to Contentnea Crk,26928,283,1,2,"Good mudline on jersey barrier of bridge, mark was on both side of road and guardrails",35.424722,-77.593056,2018-09-22T04:00:00,33.79,2,6,N/A,4,3,Riverine,2018-09-22T04:00:00,0.0,2,1715,6,0.02,,HWM-01,[],18071,0.95,Level II Survey,,,10.299192
117,35.36354,-77.42882,Florence Sep 2018,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Anthony Gotvald,NCPIT26942,Creekshore Dr at Wiley Gaskins Rd,,,NC,Pitt County,No,35.36354,-77.42882,33632,Contentnea Creek,26942,283,2,4,Washline on Creekshore Dr/Wiley Gaskins Rd at Grifton City Limit sign. Nail with disc set in centerline of road.,35.36354,-77.42882,2018-09-22T04:00:00,21.57,2,6,N/A,6,3,Riverine,2018-09-22T04:00:00,0.0,2,1715,6,0.02,,HWM-01,[],18069,0.0,Level II Survey,,,6.574536
118,35.26036,-77.61596,Florence Sep 2018,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Marker,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCLEN26968,House on W New Bern Rd at Neuse River,,,NC,Lenoir County,No,35.26036,-77.61596,33633,Neuse River,26968,283,5,4,"HWM seed line on white brick column in front of power pole, right side of driveway near fence. Mark is poor but supported by good seed line on power pole.",35.26036,-77.61596,2018-09-23T04:00:00,36.79,2,6,N/A,4,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.01,,HWM-01,[],18075,0.81,Level III survey,,,11.213592
119,35.255376,-77.603323,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCLEN26969,Highway sign by Select Sales auto lot,,,NC,Lenoir County,No,35.255376,-77.603323,33634,Neuse,26969,283,2,2,Good seed line on wooden leg of town directions sign on side of highway.,35.255376,-77.603323,2018-09-23T04:00:00,37.37,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.01,,HWM-01,[],18076,1.75,Level III survey,,,11.390376
120,35.25859,-77.59203,Florence Sep 2018,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCLEN26972,Wetherington Landing boating access area,,,NC,Lenoir County,No,35.25859,-77.59203,33636,Neuse,26972,283,1,4,"Faint HWM stain line on roadway into boating access area, supported by poor seed line on stop sign post.",35.25859,-77.59203,2018-09-24T04:00:00,35.41,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.01,,HWM-01,[],18077,0.0,Level III survey,,,10.792968
121,35.245066,-77.586589,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCLEN26973,Power pole at utility sewer station on New Bern Rd,,,NC,Lenoir County,No,35.245066,-77.586589,33637,Neuse,26973,283,5,2,"HMW is seed line at base of power pole next to sewer utility station, N side of road and across from Hampton Inn",35.245066,-77.586589,2018-09-23T04:00:00,34.74,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.01,,HWM-01,[],18078,0.58,Level III survey,,,10.588752000000001
122,35.253808,-77.567448,Florence Sep 2018,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCLEN26998,HWM on Dr. JE Reddick Cir,,,NC,Lenoir County,No,35.25372,-77.56745,33638,Neuse,26998,283,2,4,"PK nail w/metal USGS disc set in crown of road on Dr JE Reddick Cir, approx 1/3 of way southward between Lincoln & Oak Streets.",35.253808,-77.567448,2018-09-23T04:00:00,31.36,2,6,N/A,6,3,Riverine,2014-09-23T04:00:00,0.0,2,1715,5,0.01,,HWM-01,[],18094,0.0,Level III survey,,,9.558528
123,34.4053,-79.3403,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Map (digital or paper),NAD27,Andy Caldwell,Andy Caldwell,SCDIL26832,"LITTLE PEE DEE RIVER NEAR DILLON, S. C.",,South Atlantic,SC,Dillon County,No,34.4054,-79.3402,33639,Little Pee Dee River,26832,283,5,1,ON SOUTH SIDE OF NORTH PIPE ON OLD BRIDGE OVER LITTLE PEE DEE. ~75' FROM WEST END OF BRIDGE. LOCATED AT STATION 02132500. SOUTHERN MOST BRIDGE OVER LITTLE PEE DEE RIVER ON SC HIGHWAY 9. (OLD BRIDGE),34.4053,-79.3403,2018-09-29T04:00:00,92.64,2,6,N/A,4,4,Riverine,2018-09-24T04:00:00,0.0,3,1381,1381,0.09,,HWM1,[],18179,1.49,Level II survey. Taped up to hwm.,,,28.236672000000002
124,34.9134491,-78.55332724,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCCUM26970,Power Pole off Butler Island Bridge Rd,,,NC,Cumberland County,No,34.9134491,-78.55332724,33640,South River,26970,283,5,2,"Seed line on powerpole with yellow label: SRE 133920 on south side of Butler Island Bridge Road, approximately 0.2 miles SW of bridge crossing South River. Seed line is marked with nail, white USGS HWM disc, and orange flagging.",34.9134491,-78.55332724,2018-09-24T04:00:00,84.76,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.12,,HWM-01,[],19312,5.85,Level II survey,,,25.834848000000004
125,34.915926,-78.5514807,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCSAM26971,Butler Island Road Bridge at South River,,,NC,Sampson County,No,34.915926,-78.5514807,33641,South River,26971,283,5,2,"Good seed line on left bridge abutement on downstream side of bridge (NE corner). Line is marked with a marker line and orange spray
paint.",34.915926,-78.5514807,2018-09-24T04:00:00,84.82,2,6,Left,4,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.12,,HWM-01,[],19484,2.92,Level II survey,,,25.853136
126,34.7268787,-77.9918468,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCDUP26985,Brian Center Health & Rehabilitation,,,NC,Duplin County,No,34.7268787,-77.9918468,33642,Rockfish Creek,26985,283,5,3,"Fair seed line on wooden fencing on SE exterior of the building. HWM is located about 2 ft away from exterior HVAC unit. The seed line is marked with a nail, a white USGS HWM disc, and orange flagging.",34.7268787,-77.9918468,2018-09-28T04:00:00,36.13,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.09,,HWM-01,[],19327,1.59,Level II survey,,,11.012424000000001
127,34.7099648,-77.9864281,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCPEN26987,Willard Railroad St,,,NC,Pender County,No,34.7099648,-77.9864281,33643,Rockfish/Sawyer Creek,26987,283,5,2,"Good seed line on the interior right hand side of carport on property. The seed line was level-lined out to light post 5 ft in front of the carport. The light post is marked with a nail, white USGS HWM disc, and orange flagging.",34.7099648,-77.9864281,2018-09-28T04:00:00,35.95,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.09,,HWM-01,[],19415,2.98,Level II survey,,,10.95756
128,34.724859,-77.973495,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCDUP26992,Barn off Mail Route Road,,,NC,Duplin County,No,34.7249859,-77.9734254,33644,Little Rockfish Creek,26992,283,5,2,"Good seedline on SE side of barn house. The seed line was level-lined out to support beam on same side of the house and marked with nail, white USGS HWM disc, and orange flagging.",34.724859,-77.973495,2018-09-28T04:00:00,35.5,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,2,1715,5,0.09,,HWM-01,[],19328,4.99,Level II survey. Estimated HWM location from photos and Google Earth.,,,10.820400000000001
129,34.48783,-79.39414,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Map (digital or paper),NAD83,Andy Caldwell,Andy Caldwell,SCDIL18829,Little Pee Dee River at S 23 (HWM 4UL1F),,South Atlantic,SC,Dillon County,No,34.48783,-79.39414,33646,Little Pee Dee River,18829,283,5,2,"HARLLEE BRIDGE ROAD OVER LITTLE PEE DEE RIVER. FOUND SITE ID IN STN. USED SITE THOUGH LOCATION IS AT THE BRIDGE AND NOT THE NEARBY HOUSE. NORTH EAST CORNER OF BRIDGE ON STREAMWARD SIDE
WINGWALL.",34.48783,-79.39414,2018-09-29T04:00:00,105.15,2,6,N/A,4,4,Riverine,2018-09-24T04:00:00,0.0,2,1381,1381,0.09,,HWM1,[],18178,0.66,Level II survey,,,32.04972
130,34.57632,-77.396097,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Stake,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCONS13128,Old Ferry Marina,,"SWaTH, South Atlantic",NC,Onslow County,No,34.576247,-77.39544,33647,New River,13128,283,2,2,"HWM is a stake in the debris line with flagging and a green disc. HWM is in the yard on the West side of the main house and
approximately 190 ft W-NW of the USGS bracket. No other water marks at the site; it did not get high enough to get into the house.",34.57632,-77.396097,2018-09-24T04:00:00,5.15,2,2,N/A,7,1,Coastal,2018-09-23T04:00:00,0.0,4,1401,761,0.06,0.1,HWM-01,[],18142,0.0,"HWM leveled off RM2 (GNSS level II). Also checked RM3, RP1 bolt and RP2 bracket.",,,1.5697200000000002
131,34.502881,-77.396644,Florence Sep 2018,Other (Note in Description box),Unknown/Historical,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCONS00002,Seaview Fishing Pier,,"SWaTH, South Atlantic",NC,Onslow County,No,34.502857,-77.39649,33648,Atlantic Ocean,6841,283,9,6,HWM type: wash line at eroded base of dunes; no clear evidence how high water reached on dunes. Marker: stake with green disc and flagging tape.,34.502881,-77.396644,2018-09-24T04:00:00,7.28,2,2,N/A,7,4,Coastal,2018-09-23T04:00:00,0.0,4,1401,761,0.08,,HWM-01,[],18285,0.0,"Survey levels ran from RM2 (GNSS level II).
Estimated HWM lat/long from photos and Google Earth.",,,2.218944
132,35.2999,-77.3405,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCCRA26980,Sleepy Ridge Trailer Park at 9685 NC 55 W,,,NC,Craven County,No,35.29976,-77.3403,33650,Un-named trib to Half Moon Ck,26980,283,1,3,HWM2 is nail at base of pole supporting electrical meter across the road from HWM1 and past unit 141. This HWM considered to reflect local pooling of rainfall in poorly drained farmland.,35.2999,-77.3405,2018-09-25T04:00:00,36.8,2,6,N/A,5,3,Riverine,2018-09-23T04:00:00,0.0,4,1715,873,0.16,,HWM-02,[],18136,1.0,Level II Survey. This HWM elevation is considered to reflect localized pooling of rainfall and not riverine flooding.,,,11.21664
133,35.15254,-77.04691,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCCRA26984,225 Keener Road Trailer Complex,,,NC,Craven County,No,35.15254,-77.04691,33651,Neuse,26984,283,1,3,Sharpie line on front left corner of trailer. This HWM site located within topographic depression and likely reflects localized pooling of rainfall.,35.15254,-77.04691,2018-09-24T04:00:00,11.01,2,6,N/A,4,3,Riverine,2018-09-23T04:00:00,0.0,4,1715,873,0.08,,HWM-01,[],18107,0.78,Level II Survey. This HWM elevation most likely reflects localized pooling of rainfall and not riverine flooding.,,,3.355848
134,35.14915,-77.04272,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCCRA26986,130 Mill Creek Road - corner of Pettiford Road,,,NC,Craven County,No,35.14915,-77.04272,33652,Neuse,26986,283,1,3,"Boat trailer shed, top of stake at level of mud line on front left support for boat shed. This HWM likely reflects localized pooling of rainfall.",35.14915,-77.04272,2018-09-24T04:00:00,12.82,2,6,N/A,6,3,Riverine,2018-09-23T04:00:00,0.0,4,1715,873,0.08,,HWM-01,[],18108,0.87,Level II Survey. This HWM elevation most likely reflects localized pooling of rainwater and not riverine flooding.,,,3.9075360000000003
135,35.1516,-77.05141,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCCRA26991,345 Sand Ridge Road,,,NC,Craven County,No,35.15167,-77.0515,33654,Neuse,26991,283,5,2,"Clear seed line on third log above foundation of the house, around end of small wood fence.",35.1516,-77.05141,2018-09-24T04:00:00,10.35,2,6,N/A,4,3,Riverine,2018-09-23T04:00:00,0.0,4,1715,873,0.08,,HWM-01,[],18109,3.04,Level II Survey,,,3.15468
136,35.158513,-77.070126,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Tape,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Anthony Gotvald,NCCRA27002,Residence on Franks Avenue,,,NC,Craven County,No,35.15841,-77.07018,33656,Neuse,27002,283,5,2,"Nail in middle of stair step on right side of front steps to house, leveled from seed line on foundation.",35.158513,-77.070126,2018-10-05T04:00:00,9.77,2,6,N/A,2,3,Riverine,2018-09-23T04:00:00,0.0,4,1715,6,0.04,,HWM-01,[],19046,3.21,Level III Survey. FEV image shows empty lot before house was built.,,,2.977896
137,35.448756,-76.609707,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Anthony Gotvald,Bryce McClenney,NCBEA06921,House on Shoreline Drive at Schrams Beach Rd,,,NC,Beaufort County,Yes,35.44881,-76.60994,33657,Pungo River,6921,283,5,2,HWM disc in 4x4 post of steps in front yard facing Schrams Beach Rd,35.448756,-76.609707,2018-10-04T04:00:00,5.78,2,6,N/A,6,4,Riverine,2018-09-21T04:00:00,0.0,4,6,13,0.02,,HWM-01,[],18947,2.321,level III 0.031 adjustment,,,1.7617440000000002
138,35.1958363,-78.987528,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Handheld GPS,NAD83,Cristal Younker,Steve Harden,NCCUM27011,Kangaroo Gas Station on Hwy 24 / N Bragg Blvd,,,NC,Cumberland County,No,35.195805,-78.9877416,33659,Little River,27011,283,1,3,"Mud line on white curb stop post behind left back corner of gas station, next to HWM01",35.1958363,-78.987528,2018-09-29T04:00:00,161.2,2,6,N/A,4,1,Riverine,2018-09-18T04:00:00,1.0,2,1715,761,0.17,,HWM-02,[],19493,,GNSS level II survey,,,49.13376
139,35.121212,-77.022047,Florence Sep 2018,Stain line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Paul Ankcorn,,Map (digital or paper),WGS84 (from Digital Map),Lynn Torak,Paul Ankcorn,NCCRA27009,"Eastern Shore Townhouses, unit 9",,,NC,Craven County,No,35.12103,-77.021862,33661,Neuse River,27009,283,6,1,"HWM inside double-pane window of door leading from inside garage to residence, Unit #9",35.121212,-77.022047,2018-09-24T04:00:00,10.24,2,6,N/A,,4,Riverine,2018-09-24T04:00:00,1.0,4,1749,873,0.08,,HWM-01,[],18112,2.6,Level II Survey. Estimated HWM location from photos and Google Earth.,,,3.1211520000000004
140,34.261452,-78.5238234,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,WGS84 (from Digital Map),Daniel McCay,Gerard Gonthier,NCCOL18669,End of Waccamaw Shores Rd at Lake Dam,,,NC,Columbus County,No,34.26103,-78.52369,33664,Lake Waccamaw,18669,283,5,3,Seed line on white fence at right front side of house. Transferred over to top of stake with orange flagging.,34.261452,-78.5238234,2018-09-26T04:00:00,44.92,2,6,N/A,7,3,Riverine,2018-09-24T04:00:00,0.0,4,1591,1919,0.1,0.2,HWM-01,[],19535,1.63,Level II survey,,,13.691616000000002
141,34.40472,-79.33444,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCDIL27012,"Residence at Hwy 9 in Dillon, SC.",,South Atlantic,SC,Dillon County,No,34.40472,-79.33444,33665,Little Pee Dee River,27012,283,5,2,Southeast corner of house (Back end of house). Line is easily identifiable along length of building.,34.40472,-79.33444,2018-09-29T04:00:00,93.26,2,6,N/A,9,3,Riverine,2018-09-24T04:00:00,0.0,4,1381,1381,0.09,,HWM1,[],18181,2.4,"House was abandoned. Possible dog.
Level II survey",,,28.425648000000002
142,34.2753407,-78.5374571,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,WGS84 (from Digital Map),Daniel McCay,Gerard Gonthier,NCCOL18664,House on Waccamaw Shores Rd,,,NC,Columbus County,No,34.2755,-78.53736,33666,Lake Waccamaw,18664,283,5,2,Seed line on backside of small shed in front yard of home. Transferred over to stake with orange flagging.,34.2753407,-78.5374571,2018-09-26T04:00:00,45.18,2,6,N/A,7,3,Riverine,2018-09-24T04:00:00,0.0,4,1591,1919,0.1,0.1,HWM-01,[],19533,1.1,Level II survey,,,13.770864000000001
143,34.474167,-79.378889,Florence Sep 2018,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCDIL27008,"RESIDENCE AT ROY LEE ROAD in Dillon, SC.",,South Atlantic,SC,Dillon County,No,34.474167,-79.378889,33667,LITTLE PEE DEE,27008,283,5,4,Located on frame of right garage door. Marks were deteriated and transferred from inside to outside.,34.474167,-79.378889,2018-09-29T04:00:00,107.05,2,6,N/A,4,3,Riverine,2018-09-24T04:00:00,0.0,4,1381,1381,0.09,,HWM1,[],18180,7.725,Level II survey.,,,32.628840000000004
144,34.275116,-78.5381534,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Stake,Phone/Car GPS,WGS84 (from Digital Map),Daniel McCay,Gerard Gonthier,NCCOL18664,House on Waccamaw Shores Rd,,,NC,Columbus County,No,34.2755,-78.53736,33668,Lake Waccamaw,18664,283,5,2,"HWM seed line on shed in back of lot across the street from house, same owner. Transferred over to top of stake with orange flagging. Owner said water did not go over the road.",34.275116,-78.5381534,2018-09-26T04:00:00,45.03,2,6,Left,7,3,Riverine,2018-09-24T04:00:00,0.0,4,1591,1919,0.1,0.1,HWM-02,[],19534,1.57,Level II survey,,,13.725144
145,35.12636,-77.0283,Florence Sep 2018,Other (Note in Description box),Unknown/Historical,NAVD88,RT-GNSS,Paul Ankcorn,Tape,Phone/Car GPS,NAD83,Lynn Torak,Paul Ankcorn,NCCRA27017,Bridgeton Harbor Marina,,,NC,Craven County,No,35.12636,-77.0283,33669,Neuse River,27017,283,9,6,HWM on fourth fixed post from shore on southern dock. This mark based on rub marks created by floating dock rollers as dock rose during surge. This mark may be overestimated.,35.12636,-77.0283,2018-09-25T04:00:00,11.32,2,6,N/A,2,3,Riverine,2018-09-24T04:00:00,0.0,2,1749,873,0.16,,HWM-01,[],18137,,Level II Survey. This HMW elevation likley represents the dock surface while floating at peak water stage and may not take the height/thickness of the dock above the water into account and therefore may be overestimated.,,,3.450336
146,34.69082,-77.11993,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCONS27010,"HWM across street from Harbour View Rd, Swansboro NC",,,NC,Onslow County,No,34.69083,-77.12028,33670,Atlantic Ocean,27010,283,2,2,Good debris line confirmed by local resident present during event.,34.69082,-77.11993,2018-09-24T04:00:00,5.98,2,6,N/A,6,4,Coastal,2018-09-24T04:00:00,0.0,4,1715,873,0.02,,HWM-01,[],18116,0.0,Level II Survey. HWM coordinates estimated from photos and Google Earth.,,,1.8227040000000003
147,34.2917259,-78.5499193,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,WGS84 (from Digital Map),Daniel McCay,Daniel McCay,NCCOL27019,Ditch between Campground fence and Waccamaw Shores Rd,,,NC,Columbus County,No,34.2917259,-78.5499193,33671,Lake Waccamaw,27019,283,5,3,"Seed line on white fence N side of road ,transferred over to stake with orange flagging in ditch.",34.2917259,-78.5499193,2018-09-25T04:00:00,45.16,2,6,N/A,7,3,Riverine,2018-09-24T04:00:00,0.0,4,1591,1591,0.09,0.2,HWM-01,[],18135,1.22,Level II Survey,,,13.764768
148,34.696856,-77.117066,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Cristal Younker,Paul Ankcorn,NCONS27013,"HWM behind house on Goodwill Ln, Swansboro NC",,,NC,Onslow County,No,34.69694,-77.11694,33672,Atlantic Ocean,27013,283,2,2,Good debris line in backyard of house. Confirmed by landowner. Stake flush with ground.,34.696856,-77.117066,2018-09-24T04:00:00,9.29,2,6,N/A,6,4,Coastal,2018-09-24T04:00:00,0.0,4,1715,873,0.02,,HWM-01,[],18118,0.0,Level II Survey. HWM coordinated estimated from photos and Google Earth.,,,2.8315919999999997
